# 0: Workload (cyc.)
# 1: Nb. ISR
# 2: Nb. POLL
# 3: Average
# 4: StdDev
# 5: 5th ptile
# 6: 95th ptile
# 7: Min
# 8: Max
180000 211 211 97059.756219 59848.348843 5700 178998 367 458572
182000 204 204 99893.504950 64590.542141 10632 182339 437 458573
184000 212 212 96108.430000 55639.096327 5041 183074 437 190874
186000 214 214 101800.547264 61352.883799 1679 185985 437 458139
188000 210 210 101653.925743 66280.518056 6649 186659 437 458139
190000 209 209 102717.402985 61662.241498 11173 188608 437 458136
192000 216 216 101628.698020 67162.719792 5088 188282 173 458603
194000 206 206 102379.215000 57888.994524 6260 189862 437 201250
196000 209 209 104418.522388 63617.489291 6177 191585 358 458572
198000 215 215 102849.255000 60853.635113 437 201696 385 204953
200000 208 208 104253.470000 59232.079982 5894 189687 437 207295
